,article_title,lastrevid
4404,Pierre Jean Louis Ovide Doublet,1063010247
4405,Anton Tabone,1111217502
4406,Stefan Zrinzo Azzopardi,1108276267
4407,Atlan Anien,1100471245
4408,Tony deBrum,1100736328
4409,Thomas Heine,1077426554
4410,Wilbur Heine,1083126087
4411,Alvin Jacklick,1060943392
4412,Michael Konelios,918907799
4413,Dennis Momotaro,986965086
4414,Rien Morris,1077426651
4415,Hiroshi V. Yamamura,1077430389
4416,Biram Dah Abeid,1102788224
4417,Kane Hamidou Baba,1099633190
4418,Horma Ould Babana,1058108012
4419,Selama Mint Cheikhne Ould Lemrabott,1059633791
4420,Mohamed Lemine Ch'bih Ould Cheikh Melainine,1047066142
4421,Vatimetou Mint Khatry,1059724517
4422,Patrick Assirvaden,1055794640
4423,Anil Bachoo,1106359560
4424,Antoine Bestel,1067871985
4425,Rishon Bhadain,1100859250
4426,Eddy J. Changkye,998060507
4427,Joseph-François Charpentier de Cossigny,1065172397
4428,Antoine Toussaint de Chazal,1106368152
4429,Chief Commissioner of Rodrigues,1094321960
4430,Louis Joseph Coralie,1058307177
4431,Adrien d'Épinay,1100672866
4432,Sangeet Fowdar,1105627649
4433,Jagdish Koonjul,1087895987
4434,Pritam Singh Mattan,1095531367
4435,Cehl Meeah,1106562848
4436,Moilin Jean Ah-Chuen,1101824013
4437,Jean-Claude Pierre-Louis,1106156525
4438,Charles Thomi Pitot,1101736663
4439,Johnson Roussety,1099375055
4440,Subhasnee,1081550590
4441,Emperor of Mexico,1049239572
4442,Oleg Balan,1110953897
4443,Vlad Bilețchi,1080658620
4444,Vasile Bîtca,1092179435
4445,Ion Ceban,1113298996
4446,Vladimir Cebotari,1110952685
4447,Ion Constantin Ciobanu,1110335884
4448,Romulus Cioflec,1112985854
4449,Alexandru Cotruță,1022104267
4450,Emanuil Gavriliță,1107106697
4451,Iuliana Gorea-Costin,1104915336
4452,Andrei Ivanțoc,1089621148
4453,Andrei Lupan,1106744592
4454,Gheorghe Malarciuc,1108886194
4455,Constantin Mimi,1110562362
4456,Maria Postoico,1102599013
4457,Nichita Smochină,1112022866
4458,Andrei Spînu,1098562762
4459,Leonid Talmaci,1087962283
4460,Jean-Charles Allavena,1003397193
4461,Laurent Anselmi,1115213350
4462,Camille Blanc,1100905415
4463,Robert Calcagno,1030845142
4464,Jean Castellini,1084495128
4465,Paul Demange (politician),1079067018
4466,Catherine Fautrier,1106302712
4467,Paul Masseron,1089373743
4468,Laurent Nouvion,1011192042
4469,Thierry Poyet,960140393
4470,Jean-François Robillon,986531700
4471,Christophe Steiner,1113747641
4472,Gilles Tonelli,1114437692
4473,Chilkhaajavyn Avday,1051560376
4474,Babojab,1064992792
4475,Dendeviin Terbishdagva,1109345670
4476,Tsakhiagiin Elbegdorj,1112768745
4477,General Secretary of the Mongolian People's Party,1097929840
4478,Diluwa Khutugtu Jamsrangjab,1025654841
4479,Bayantömöriin Khaisan,1109488008
4480,Mijiddorjiin Khanddorj,1100894691
4481,Sonomyn Luvsangombo,1060881109
4482,Tsendiin Mönkh-Orgil,1107438593
4483,Luvsannamsrain Oyun-Erdene,1113655591
4484,Dritan Abazović,1114648940
4485,Božidar Bojović,1100211141
4486,Jevrem Brković,1100427296
4487,Predrag Bulatović,1109754194
4488,Miodrag Davidović,1107963087
4489,Vladimir Dobričanin,1030728031
4490,Dobrilo Dedeić,696310078
4491,Sekula Drljević,1109481661
4492,Fatmir Gjeka,1111732314
4493,Milutin Jelić,1051132831
4494,Batrić Jovanović,1070488778
4495,Jovan Kavarić,1030708917
4496,Zdravko Krivokapić,1113234942
4497,Vujica Lazović,1108706425
4498,Vladimir Leposavić,1073191784
4499,Stevan Lukačević,1030707781
4500,Savić Marković Štedimlija,1113219745
4501,Tarzan Milošević,1073191907
4502,Iko Mirković,1030708648
4503,Fuad Nimani,1098981453
4504,Tomo P. Oraovac,1079702923
4505,Darko Pajović,1070422891
4506,Jovan Pavlović (minister),1081135207
4507,Andrija Popović,1115370448
4508,Evgenije Popović,1030727852
4509,Novica Radović,1007749126
4510,Miloš Radulović (politician),1077146911
4511,Nešo Šćepović,1062865771
4512,Budimir Šegrt,1073192213
4513,Sergej Sekulović,1094030927
4514,Aleksandar Stijović,1105170672
4515,Lujo Vojnović,1109082075
4516,Dejan Vukšić,1067839020
4517,Abdessamad Archane,1081123128
4518,Abu Bakr Ibn Abi Zaid as-Slawi,1089705508
4519,Mohamed Ali El Admi,1055102528
4520,Mahjoubi Aherdane,1102542542
4521,Ba Ahmed,1082884635
4522,Moulay Ahmed Alaoui,1016144487
4523,Abderrahmane Amalou,1098806861
4524,Said Amzazi,1029955505
4525,Mustapha Bakkoury,1081989390
4526,Ahmed Balafrej,1112518587
4527,Abdelouahed Belkeziz,1102921166
4528,Moncef Belkhayat,1058789179
4529,Mehdi Ben Barka,1101973891
4530,Mohamed Benchaaboun,1105246740
4531,Hakim Benchamach,1044626597
4532,Ahmed Benjelloun,962930707
4533,Omar Benjelloun,1082283546
4534,Bouchaib Benlabsir,1115345188
4535,Fadel Benyaich,1087860841
4536,Driss Benzekri (activist),984611292
4537,Abderrahim Bouabid,1103644711
4538,M'hamed Boucetta,1112085455
4539,Abdelghani Bousta,1094981501
4540,Abdelhadi Boutaleb,1014544030
4541,Brahim Boutaleb,1096298275
4542,Miloud Chaabi,1100817341
4543,Mohamed Haddou Chiguer,1096062110
4544,Rochdi Chraibi,917898941
4545,Mohammed al-Hajj ibn Abu Bakr al-Dila'i,1090172051
4546,Anas Doukkali,1045066415
4547,Khalihenna Ould Errachid,1067186300
4548,Mohamed El Fassi,1077154633
4549,Ahmed al-Hiba,1058971192
4550,Ahmed ibn Abi Mahalli,1112552333
4551,Abdellatif Jouahri,1067501606
4552,Mohammed Kabbaj,1094200694
4553,Abdellah Kadiri,1108478313
4554,Muhammad al-Kattani,1088340779
4555,Khnata bent Bakkar,1112728253
4556,Mohand Laenser,1110541676
4557,Fatima Marouan,1085899467
4558,Mohamed Mehdi Bensaid,1112863129
4559,Mohamed Sadiki,1112864122
4560,Mohammed VI of Morocco,1113314439
4561,Abdelkrim Motii,956960749
4562,Khalid Naciri,1097940143
4563,Mohammed al-Makki al-Nasiri,1088024038
4564,Zoulikha Nasri,1091797485
4565,Abdelaziz El Omari,1103094488
4566,Ilyas El Omari,1050980468
4567,Chafik Rachadi,1064310999
4568,Abdelwahed Radi,996655646
4569,Mohammed Sajid (politician),1053936172
4570,Sidi al-Ayachi,1095623946
4571,Fathallah Sijilmassi,1095503216
4572,Mohammed Allal Sinaceur,1047221771
4573,Mohamed Belhassan Wazzani,1101462823
4574,Nasser Zefzafi,1105784313
4575,Abdellatif Zeroual,1074290663
4576,Mohammed Ziane,1097940843
4577,Yassir Znagui,1058407241
4578,Brahim Zniber,1113578009
4579,Mário Albino,1042139227
4580,Carlos Cardoso (journalist),1108725761
4581,Afonso Dhlakama,1104812135
4582,Helder Francisco Malauene,1065685422
4583,Nyeleti Brooke Mondlane,1110776630
4584,Basilio Muhate,1087847457
4585,Murade Isaac Murargy,1041131952
4586,Tomaz Salomão,1105513966
4587,Stella da Graça Pinto Novo Zeca,1070241018
4588,Aye Ko (artist),968270020
4589,Ba Shin,1087648145
4590,Bao Youxiang,1111148571
4591,Bawk Ja,1052913276
4592,Cheery Zahau,1088361146
4593,Ei Thinzar Maung,1097749207
4594,M. A. Gaffar,1077127256
4595,Han Tha Myint,1004945052
4596,Hla Maung Shwe,1080777311
4597,Hso Khan Pha,1084108657
4598,Nai Htaw Sorn,1063720253
4599,Htay Aung (businessman),1108033224
4600,Htin Linn Aung,1111075237
4601,Ja Htoi Pan,1088361136
4602,Khin Kyaw Han,1036478390
4603,Khin Ma Ma Myo,1044647145
4604,Khin Maung Swe,1102466399
4605,Khun San Lwin,964464657
4606,Ko Ni,1109319228
4607,Thakin Kodaw Hmaing,1063716795
4608,Kwe Te No,1009433548
4609,Sao Kya Seng,1063720601
4610,Kyaw Moe Tun,1104060130
4611,Kyaw Myint,1105968423
4612,Kyaw Ni,1065336699
4613,Kyaw Tun,943370816
4614,Kyaw Zaw Oo,1073118078
4615,Duwa Lashi La,1111778584
4616,Lian Hmung Sakhong,1060132892
4617,Sultan Mahmud (minister),1114780616
4618,Maran Brang Seng,1108940186
4619,Gani Markan,1077040045
4620,Maw Htun Aung,1064354803
4621,Mya Lay Sein,1109316290
4622,"Myint Swe (politician, born 1965)",1073118310
4623,Myo Yan Naung Thein,1072977583
4624,Naw Ohn Hla,1088361138
4625,Nay Myo Wai,1065794809
4626,Nay Zin Lat,1052916362
4627,Nyi Sein,1073118482
4628,Nyo Nyo Thin,1031818615
4629,Oscar de Glanville,1087056648
4630,San Tun,904203856
4631,Sasa (politician),1100369987
4632,Saw Sa,1087057198
4633,Saya Gyi U Nu,1061283173
4634,Sein Win (politician),1073118868
4635,Sao Seng Suk,1086413674
4636,Shwe Ohn,1039272113
4637,Soe Moe Hlaing,1098801536
4638,Sultan Ahmed (Burmese politician),1105597024
4639,Naw Susanna Hla Hla Soe,1088361145
4640,Tan Yu Sai,987791661
4641,Taw Phaya Galay,1096513590
4642,Tayzar San,1038023615
4643,Tha Aye,920911377
4644,Than Nyein,1099560456
4645,Than Sein,984131584
4646,Than Win,1050686993
4647,Thaung Tun (minister),1091685823
4648,Baganset U Thaw,1087454147
4649,Thein Maung,1065733251
4650,Thein Nyunt (politician),1111654182
4651,Thet Win Aung,977644647
4652,Thirty Comrades,1112536598
4653,Tin Aye,1005117819
4654,Tu Hkawng,1060133433
4655,Wai Moe Naing,1054632633
4656,Win Ko Ko Latt,1076941438
4657,Maung Wuntha,1082083580
4658,Yawd Serk,1073119108
4659,Za Hlei Thang,1098512604
4660,Zaw Htay,1114885327
4661,Zura Begum,1073818086
4662,Ben Africa,1083488754
4663,Hendrina Afrikaner,1002561151
4664,Jager Afrikaner,1063145716
4665,Jonker Afrikaner,1072451612
4666,Klaas Afrikaner,1084873676
4667,Erginus Endjala,1112849323
4668,Dap Izaaks,1082617471
4669,Piet Junius,1104226275
4670,Gottlob Mbaukua,946596970
4671,John McNab,1105017844
4672,Maxie Minnaar,1105191855
4673,Nehale Mpingana,1113800690
4674,Manasse ǃNoreseb,1015106908
4675,Thimoteus Tjamuaha,1095062805
4676,Erastus Tjejamba,1040560547
4677,Cornelius van Wyk,1077993801
4678,Eben van Zijl,1084871731
4679,Bernard Dowiyogo,1109278952
4680,Valdon Dowiyogo,1115307502
4681,Yuvaraj Adhikari,1026960528
4682,Surya Bahadur KC,1108008290
4683,Mohan Baral,1047930532
4684,Gopal Kumar Basnet,1095758526
4685,Dhokal Singh Basnyat,1047820675
4686,Chakra Prasad Bastola,1111480619
4687,Rupchandra Bista,1052265659
4688,Gagan Singh Bhandari,1105250576
4689,Rajendra Laxmi Gaire,1095759265
4690,Umesh Prasad Giri,1009406646
4691,Harka Gurung,1106745635
4692,Ram Chandra Jha,1093324671
4693,Prem Bahadur Kansakar,1076071925
4694,Ratneshwar Lal Kayastha,1102776133
4695,Rajanra KC,1060501973
4696,Keshav Sthapit,1109551794
4697,Bishal Khadka,1106387853
4698,Devi Khadka,1092210188
4699,Yadunath Khanal,1078215877
4700,Gore Bahadur Khapangi,1113100136
4701,Krishna Chandra Nepali Pokharel,1102403611
4702,Chiri Babu Maharjan,1113666190
4703,Mahendra Bahadur Bista,1077128101
4704,Gajraj Mishra,1106167914
4705,Pande family,1111670930
4706,Ganesh Pandey,1085614813
4707,Leela Mani Paudyal,1109590767
4708,Bidhyanath Pokhrel,1060504380
4709,Radhika Tamang,1105498973
4710,Laxman Rajbanshi,1092220542
4711,Bharat Shumsher Jung Bahadur Rana,1080440808
4712,Dhir Shumsher Rana,1113536460
4713,Diamond Shumsher Rana,1101086758
4714,Kali Bahadur Sahakri,1060541259
4715,Balen Shah,1112787837
4716,Bam Shah,1107329363
4717,Bishnu Pratap Shah,1113191068
4718,Jeevan Bahadur Shahi,1113167809
4719,Shukraraj Shastri,1096679892
4720,Sonam Gyalchhen Sherpa,1095759552
4721,Motidevi Shrestha,1069184655
4722,Khadga Man Singh,1080640494
4723,Sanu Siva,1106065582
4724,Bhuwan Bahadur Sunar,1095758222
4725,Surya Raj Acharya,1111084487
4726,Thapa dynasty,1102589358
4727,Ranabir Singh Thapa,1083766451
4728,Goma Devi Timilsina,1095758525
4729,Vrajanath Poudyal,1109814259
4730,Dharma Ratna Yami,1113442912
4731,Igram van Achelen,1068782309
4732,Charetti America-Francisca,1099607334
4733,Vic Bonke,1107608633
4734,Marianne Burgman,1101574965
4735,Dirck Coornhert,1095667704
4736,P. F. Dahler,1095339677
4737,Fred Dekker (politician),1062551798
4738,Jan Dijkema,1098992494
4739,Jeanne Fortanier-de Wit,1059113335
4740,Jan Geersing,1110877576
4741,Leon Geurts,1090785915
4742,Cornelis de Gijselaar,984321838
4743,Alexander Gogel,1056614133
4744,Sicco van Goslinga,1090880662
4745,Hugo Grotius,1110845841
4746,Tsjalling Hiddes Halbertsma,1110513709
4747,Dick de Hoog,1088072022
4748,Mien van Itallie-Van Embden,1092931690
4749,"Jacob van den Eynde, Governor of Woerden",1068845831
4750,Ehsan Jami,1106276053
4751,Allart Pieter van Jongestall,1096414908
4752,Fridolin Marinus Knobel,1023804370
4753,Martin Konings,1112164477
4754,Theodorus van Kooten,1052740212
4755,Jan Krajenbrink,1104399014
4756,Jan ter Laan,1068846473
4757,Reinier van Lanschot,1109042647
4758,Elbertus Leoninus,1096417753
4759,"Leopold Karel, Count of Limburg Stirum",1106865567
4760,Taco Ludigman,970584944
4761,Pieter Daniël Eugenius MacPherson,955584741
4762,"Toine Manders (politician, born 1969)",1076174326
4763,Henri Marchant,1092749754
4764,Durk van der Mei,1113277095
4765,Sergej Moleveld,1094280379
4766,William Moorlag,1047584380
4767,Pieter Paulus,933612093
4768,André Peperkoorn,1032718670
4769,Apollonius Schotte,1032311861
4770,Fedde Schurer,1089197423
4771,Florens van der Spek,1111908414
4772,Victor de Stuers,1096429041
4773,Cornelis van Aarsens,1023030987
4774,Hugo van den Eynde,1096420142
4775,Viglius,1096429102
4776,Rudi Vis,1074946503
4777,Anton August van Vloten,1113565390
4778,Pieter Vreede,1094968550
4779,Steef Weijers,1099981628
4780,Christine Wttewaall van Stoetwegen,1077665112
4781,Guillermo Arce Castaño,1112499974
4782,Oscar Danilo Blandón,1113478079
4783,José Francisco Cardenal,1017388553
4784,Pedro Joaquín Chamorro Barrios,1111610717
4785,Juan Sebastián Chamorro,1108120275
4786,Edipcia Dubón,1053055741
4787,Luis Fley,1108120436
4788,George Henriquez,1108120156
4789,Antonio Lacayo,1059108508
4790,Miguel Larreynaga,1104594869
4791,Félix Maradiaga,1071598737
4792,Paul Oquist,1098836735
4793,Maximino Rodríguez Martínez,1076166578
4794,Marou Amadou,1008239441
4795,Oumar Ba,1034543452
4796,Alidou Barkire,1069346203
4797,Mano Dayak,1098168543
4798,Moussa Moumouni Djermakoye,1032108693
4799,Abdoulkarim Goukoye,1100035673
4800,N’Gadé Nana Hadiza Noma Kaka,1109517592
4801,Moussa Seybou Kassey,1101187586
4802,Djibo Salamatou Gourouza Magagi,1104316295
4803,Karidjo Mahamadou,1008239538
4804,Ouhoumoudou Mahamadou,1105116087
4805,Mohamadou Djibrilla Maïga,908343187
4806,Issoufou Saidou-Djermakoye,1051805763
4807,Issoufou Sidibé,1007533517
4808,Yacouba Sido,1006373883
4809,Sadou Soloké,994723739
4810,Saloum Traoré,747227236
4811,Abdul-Azeez Olajide Adediran,1105091914
4812,Saidu Musa Abdullahi,1079931037
4813,Aliyu Sabi Abdullahi,1077854955
4814,Mohammed Hassan Abdullahi,1110417900
4815,Abiodun Abimbola Orekoya,1109597299
4816,Abubakar Kabir Abubakar,1107155705
4817,Stephen Makoji Achema,1107399955
4818,Tajudeen Adeyemi Adefisoye,1092316412
4819,Lateef Adegbite,1091928046
4820,Busari Adelakun,1103934292
4821,Adedeji Adeleke,1111696461
4822,Adelere Adeyemi Oriolowo,1115252409
4823,Rotimi Adelola,1103253879
4824,Adelusi Adeluyi,1114395269
4825,Azeez Issa Adesiji,1029928326
4826,Akinwumi Adesina,1114503005
4827,Samuel Adesina,1069851870
4828,Funke Adesiyan,1114703719
4829,Kola Adewusi,1112858140
4830,Thomas Aguiyi-Ironsi,1088294556
4831,Agboola Ajayi,1112880539
4832,Michael Ajegbo,1104061250
4833,Kayode Ajulo,1105924265
4834,Christopher Pere Ajuwa,1103496845
4835,Funke Akindele,1113804278
4836,Janet Akinrinade,1011025496
4837,Hussaini Akwanga,1101221420
4838,Oloye Akin Alabi,1104328791
4839,Timi Alaibe,1067060967
4840,Tayo Alasoadura,1094224454
4841,Zainab Abubakar Alman,1108994900
4842,William Nwankwo Alo,1104063039
4843,Temitope Aluko,1109269728
4844,Mbazulike Amaechi,1104063308
4845,Joseph Oqua Ansa,1096256923
4846,Chima Anyaso,1104061572
4847,Benjamin Anyene,1090067175
4848,Dapo Folorunsho Asaju,1115360976
4849,Tony Ene Asuquo,1047329040
4850,Erastus Awortu,1115061533
4851,Abok Ayuba,1068569275
4852,Yusuf Datti Baba-Ahmed,1112527101
4853,Jibrin Ndagi Baba,1047329055
4854,Musa Babayo,1086280570
4855,Enitan Badru,1086957520
4856,Hadiza Bala Usman,1109574116
4857,Kande Balarabe,1064432631
4858,Michael Opeyemi Bamidele,1100018321
4859,Richard Bamisile,1084509214
4860,Adebayo Johnson Bankole,1064432244
4861,Banky W.,1113861594
4862,Mohammed Barkindo,1112949012
4863,Sanusi Ado Bayero,1073462486
4864,Mohammed Bello-Koko,1084363053
4865,Muktar Aliyu Betara,1090884880
4866,Ibrahim Mohammed Bomai,1113321215
4867,Abdulfatai Buhari,1093648713
4868,Alhaji Hassan Dalhat,1041777508
4869,Jake Dan-Azumi,1091985434
4870,Ibrahim Abdullahi Danbaba,1019728771
4871,Abdurrahman Shugaba Darman,1067329087
4872,David Dafinone,1082645980
4873,Sam Dede,1114415772
4874,Biobarakuma Degi,1114496753
4875,Tonto Dikeh,1113805467
4876,Dipo Dina,1092395420
4877,Bunmi Dipo Salami,1049897250
4878,David Edevbie,1108032614
4879,Yul Edochie,1114472364
4880,Edwin Clark (politician),1080130570
4881,Bisi Egbeyemi,1112876732
4882,Osagie Ehanire,1115254714
4883,Chris Ekiyor,1109858012
4884,Maurice Ekpenyong,1047329498
4885,Owoidighe Ekpoatai,1002808737
4886,Desmond Elliot,1113834632
4887,Uzoma Emenike,1086340771
4888,Ken Erics,1112370663
4889,Tunde Eso,1081754101
4890,Effiong Okon Eyo,1108885658
4891,Ezekiel Warigbani,1094421631
4892,Francis Adenigba Fadahunsi,1073223354
4893,Femi Falana,1108276848
4894,Ayo Fasanmi,1106267573
4895,Babatunde Fowler,1094225887
4896,Frank Oputa-Otutu,1047328837
4897,Ismaila Isa Funtua,1111899459
4898,Zakariyau Galadima,1056352619
4899,Abdullahi Idris Garba,1093774496
4900,Abdullahi Abubakar Gumel,1093916763
4901,Hadi Sirika,1110889926
4902,Humphrey Omo-Osagie,1067046531
4903,Gregory Ibe,1113143188
4904,Chukwuma Frank Ibezim,1077872899
4905,Ibrahim Tako,1059703749
4906,Unyime Idem,1114220725
4907,Idris Garba Kareka,1099708292
4908,Eric Kelechi Igwe,1094399944
4909,S.G. Ikoku,1079982142
4910,Nkechi Ikpeazu,1092284105
4911,Terkimbi Ikyange,1040999318
4912,Christopher Imumolen,1108274158
4913,Modupe Irele,1074572057
4914,Joseph Itotoh,1112823244
4915,Agom Jarigbe,1103263976
4916,Manasseh Daniel Jatau,1079757944
4917,Ibrahim Usman Jibril,989331595
4918,Abdulmumin Jibrin,1113198170
4919,Sarah Jibrin,1047324003
4920,Mercy Johnson,1114578833
4921,Ahmad Babba Kaita,1109333929
4922,Dauda Kako Are,1111732285
4923,Onwuka Kalu,1112470651
4924,Ayodeji Karim,1072532374
4925,Mariam Yalwaji Katagum,1103670712
4926,Kingsley Kuku,1112576443
4927,Ahmed Kusamotu,1106137169
4928,Michael Kwanashie,1100651767
4929,Titilayo Laoye-Tomori,1093913213
4930,Albert Legogie,1077821329
4931,Salisu Abubakar Maikasuwa,1091325704
4932,Ibrahim Makama Misau,1098987784
4933,Usman Mamman Durkwa,1099266872
4934,Ibrahim Mantu,1113723372
4935,Ahmed Marafa,1112349376
4936,Badiyya Hassan Mashi,1082055929
4937,Louis Mbanefo,1113057799
4938,Sebastian Okechukwu Mezu,1104764040
4939,Bernard Mikko,1111960947
4940,Danladi Mohammed,1052835979
4941,Janet Nwadiogo Mokelu,1057572468
4942,Abba Moro,1113730182
4943,Aliyu Sabiu Muduru,1103649307
4944,Fati Muhammad,1114568372
4945,Umar Namadi,1111888637
4946,Muhammad Mamman Nami,1019730842
4947,Kemi Nelson,1102214912
4948,Oladele John Nihi,1112372004
4949,Suleiman Oba Nimota,1113502742
4950,Uchechukwu Nnam-Obi,1103264140
4951,Frank Nneji,957094096
4952,Blessing Nwagba,1103741541
4953,John Nnia Nwodo,1087659892
4954,Oba C. D. Akran,1045699802
4955,Patrick Obahiagbon,1025314884
4956,Gaius Obaseki,1064434243
4957,Peter Obi,1114695120
4958,Sheriff Oborevwori,1087025384
4959,Godwin Ogbaga,1105916034
4960,Chigozie Ogbu,1089927435
4961,Osita Ogbu,1110380387
4962,Johnson Oghuma,1073266400
4963,Chris Ogiemwonyi,1047329410
4964,Clem Ohameze,1113831244
4965,Abubakar Sadiku Ohere,1110748978
4966,Sinatu Ojikutu,1112934170
4967,Edward Ikem Okeke,1108887049
4968,J. O. J. Okezie,1108887172
4969,Kenneth Okonkwo,1114479982
4970,Doyin Okupe,1106135595
4971,Alabi Hassan Olajoku,1106583214
4972,Ali Olanusi,1094886992
4973,Raheem Olawuyi,1104484269
4974,Funmilayo Olayinka,1106156108
4975,Folake Olunloyo,1081273511
4976,Evelyn Omavowan Oboro,1064434740
4977,Adedayo Omolafe,1092314183
4978,Emmanuel Onwe,1082543742
4979,D. K. Onwenu,1095888816
4980,Onyeka Onwenu,1115010468
4981,Nkeiruka Onyejeocha,1104061089
4982,Wenike Opurum Briggs,1100145330
4983,Kayode Otitoju,1113558048
4984,Luqman Oyebisi Ilaka,1066659664
4985,Gboyega Oyetola,1113490954
4986,Amal Pepple,1059940944
4987,R.B.K. Okafor,1058539988
4988,Rukayya Dawayya,1103430602
4989,Saliu Mustapha,1100916086
4990,Thompson Salubi,1080955438
4991,Yakubu Yakson Sanda,1063751976
4992,Yabagi Sani,1092063743
4993,Sanusi Ohiare,1097531047
4994,Mamman Shata,1108883221
4995,Garba Shehu,1108878746
4996,Mustapha Baba Shehuri,1103264253
4997,Terhemba Shija,1065302065
4998,Moses Shipi,1086280374
4999,Kunle Soname,1077158463
5000,Otunba Fatai Sowemimo,1101390301
5001,Omoyele Sowore treason charges,1100045584
5002,Olaokun Soyinka,1109993658
5003,Abubakar Y. Suleiman,1062361247
5004,Abdullahi Aliyu Sumaila,1108477551
5005,Timipre Sylva,1090809642
5006,Nkiru Sylvanus,1112669416
5007,Ibrahim Tahir,1072093102
5008,Ibrahim Talba,1092801107
5009,Oshodi Tapa,1085633163
5010,Titus Uba,1023158350
5011,S. K. E. Udeh-Okoye,1085443459
5012,Charles Udoh,1106445497
5013,Bob-Manuel Udokwu,1112400971
5014,Akolisa Ufodike,1045888715
5015,Suleiman Sadiq Umar,1103264279
5016,Laz Unaogu,1108881048
5017,Mariatu Bala Usman,1112774806
5018,Musa Usman,1097050471
5019,Edwin C.O. Uzor,1022898029
5020,Ebikabowei Victor-Ben,1108883243
5021,Francis E. Waive,1089214150
5022,John Wash Pam,1034798040
5023,Abdullahi Wuse,1104230028
5024,Yahaya Madawaki,1112041707
5025,Yakubu Umar Barde,1100297094
5026,Musa Yar'Adua,1094903117
5027,Binos Dauda Yaroe,1115109696
5028,Yusuf Adamu Gagdi,1110903863
5029,Amina Zakari,1101009824
