,name,lastrevid,ores_prediction
643,Philip St. Hill,1096731562,Stub
644,Arthur Holder,1090469580,Stub
645,Kirk Matthew Humphrey,1079886049,Stub
646,Davidson Ishmael,1079844213,Stub
647,Colin Everett Jordan,1090593974,Stub
648,John Andrew King,1079487466,Start
649,Shantal Munro-Knight,1080773405,Stub
650,Glyne Murray,1096216109,Stub
651,Harry Scott Newlands,1083147482,Stub
652,Charles Duncan O'Neal,1091354442,Start
653,Samuel Jackman Prescod,1113474645,C
654,Shanika Roberts-Odle,1080816111,Stub
655,Ryan Straughan,1081912624,Stub
656,Dwight Sutherland,1078282094,Stub
657,Kerrie Symmonds,1109983886,Start
658,Yury Ambrazevich,1094141913,Stub
659,Lyavon Barshchewski,975080643,Stub
660,Siarhei Cherachen,1070934154,Start
661,Zmitser Dashkevich,1092550681,Start
662,Siamion Domash,1108538378,Stub
663,Tsimafei Dranchuk,1115164729,Start
664,Alaksandar Dubko,1049964918,Stub
665,Alana Gebremariam,1114832548,Start
666,Gennady Grushevoy,1094982832,C
667,Moshe Gutman,1058221840,Stub
668,Uładzimir Hančaryk,1105545058,Stub
669,Tamaš Hryb,1089370903,C
670,Anatoĺ Kalinin,1095765737,Start
671,Uładzisłau Kazłouski,1082906416,Start
672,Pavel Pavlovich Kozlovsky,1059698953,C
673,Ivan Kubrakov,1110591101,Start
674,Vladimir Kumets,1107370274,C
675,Vyacheslav Nikolayevich Kuznetsov,1059194181,Stub
676,Valery Levaneuski,1103967180,C
677,Pavel Liohki,1112377212,Start
678,Uladzimir Mackievič,1073431420,C
679,Vladimir Parfenovich,1070648178,Start
680,Jan Pazniak,1109961050,Stub
681,Aleksandr Potupa,1114686271,C
682,Pyotr Prakapovich,1105481408,Stub
683,Alexander Radkov,1091859585,Start
684,Symon Rak-Michajłoŭski,1108740902,GA
685,Vladimir Vasilievich Rusakevich,1100971465,Start
686,Ihar Rynkevich,1064451133,C
687,Aliaksandr Shakutsin,1107954358,C
688,Nikolai Shelyagovich,1092527212,Start
689,Jan Stankievič,1115330170,Start
690,Mikola Statkevich,1105528576,C
691,Sergei Tikhanovsky,1115451955,C
692,Alaksandar Ćvikievič,1113785358,C
693,Aleksandr Turchin,1086196169,Stub
694,Franak Viačorka,1110821628,C
695,Yury Voskresensky,1091719034,C
696,Ivan Yermachenka,1074131733,Start
697,Manuel Abramowicz,1063238122,Stub
698,Rudy Aernoudt,1104528529,C
699,Herman Baltia,1088797136,Start
700,Jan Béghin,1094288301,Start
701,Frank Beke,1076417124,Stub
702,Gustave Boël,998374140,Start
703,Pol Clovis Boël,1044839682,Start
704,Antoine Brun,1105888595,Start
705,Fernand Cocq,1059781125,Stub
706,Émile Coulonvaux,1058540019,Stub
707,Auguste Couvreur,1058540061,Stub
708,Nico Cué,1090780079,Start
709,Pierre David (mayor),1055146012,GA
710,August De Boodt,1061093766,Start
711,Dirk De fauw,1054979701,Start
712,René De Feyter,995806187,Stub
713,François-Philippe de Haussy,1087869295,Stub
714,Victor de Laveleye,1077689317,Start
715,Édouard Descamps,1074405063,Start
716,José Desmarets,1059402951,Stub
717,Émile van Dievoet,1109379888,C
718,Marc Drumaux,1054937431,Start
719,Jos Dupré,1100264816,Stub
720,Françoise Dupuis,1067685663,Stub
721,Veerle Geerinckx,1048340504,Start
722,Eugène Goblet d'Alviella,1114852816,Start
723,Jean-Pierre Grafé,1112290249,Stub
724,Jacques Grippa,1034055053,Stub
725,Guy Hance,1058901086,Stub
726,Joris Helleputte,1051591828,Start
727,Lucienne Herman-Michielsens,1073661185,Start
728,Jules Hiernaux,1003320218,Stub
729,Julius Hoste Jr.,1080736243,Start
730,Norbert Hougardy,1058901497,Stub
731,Joseph Houssa,1109576011,Stub
732,Vincent Houssiau,1036198503,Start
733,Pierre Van Humbeeck,1058901725,Stub
734,Dorah Ilunga,1106195369,Start
735,Pierre Imperiali,1058815544,Stub
736,Jean-François Istasse,1104147247,Stub
737,Milou Jeunehomme,1058898526,Stub
738,André Kempinaire,1058897535,Stub
739,Willy Kuijpers,1105018002,Stub
740,Rachid Madrane,1094043509,Start
741,Luc Michel,1092518027,Start
742,Fientje Moerman,1089220103,Start
743,André Molitor,1089926878,Start
744,Jean Pede,1034055187,Start
745,Jean-Marie Piret,1102188001,Start
746,André-Eugène Pirson,1087847916,Start
747,"Philippe-Ambroise d'Olmen, Baron de Poederlé",1030396425,Stub
748,Marjet Van Puymbroeck,1090105907,Stub
749,Jean Richardot the Younger,1085858301,Start
750,Gustave Rolin-Jaequemyns,1103791996,C
751,Hippolyte Rolin,1029822060,Stub
752,Father Samuel,1105406687,Start
753,Louis-Joseph Seutin,1067673529,Start
754,Alfons Siffer,1044386557,Start
755,Cyrille Tahay,1099406349,Stub
756,Jacques Timmermans,1099978512,Stub
757,Robert Urbain,1073906467,Stub
758,Jacques Van Gompel,994051445,Start
759,Marcel Van Langenhove (referee),1107440236,Stub
760,Johan Verbeke,1096587032,Start
761,Lodewijk Verreycken,1104711170,Start
762,Louis Waltniel,1058900581,Stub
763,Yves de Wasseige,1099711000,Start
764,Jacques van Ypersele de Strihou,1101784212,C
765,Beverly Castillo,919973607,Stub
766,Elfreda Reyes,1036465539,C
767,Bert Tucker,1106473958,C
768,Michel Ahouanmènou,1082795168,Start
769,Arnauld Antoine Akodjènou,1096094495,C
770,Jules-Armand Aniambossou,1083426767,Start
771,Pascal Chabi Kao,1085346521,Start
772,Francis Covi,1067482687,Stub
773,Joachim Dahissiho,1029448695,Stub
774,Adrien Degbey,1061050724,C
775,Luc Gnacadja,1105462246,C
776,Paul Hazoumé,1103078061,Start
777,Louis Hunkanrin,1093387515,C
778,Louis Ignacio-Pinto,1092475356,Stub
779,Arouna Mama,1065903499,Start
780,Moussa Okanla,1090050440,Start
781,Assogba Oké,1086957528,Start
782,Émile Poisson,1084137581,Stub
783,Maximilien Quenum-Possy-Berry,1043722585,Start
784,Nicéphore Soglo,1095045396,GA
785,Dorjee Wangmo,1060085965,Stub
786,Ugyen Dorji (DNT politician),1074573786,Start
787,Zangley Dukpa,1068932528,Stub
788,Dupthob,986218104,Stub
789,Pema Gyamtsho,1110797584,Start
790,Choki Gyeltshen,967051066,Stub
791,Sherub Gyeltshen,1069232338,Start
792,Choida Jamtsho,1100668369,Start
793,Rinzin Jamtsho,986219619,Stub
794,Kunzang C. Namgyel,1115406312,Start
795,Shingkhar Lam,1065108391,Start
796,Tshewang Lhamo,935053684,Start
797,Kuenga Loday,967051092,Stub
798,Dorji Namgyal,1101249209,Stub
799,Jigme Namgyal (Bhutan),1112477163,C
800,Wangdi Norbu,1099185991,Stub
801,Kinga Penjor,1029727171,Stub
802,Yeshey Penjor,956623702,Start
803,Thakur S. Powdyel,1113475126,C
804,Jai Bir Rai,1099839823,Start
805,Karma Rangdol,1115618373,Stub
806,Loknath Sharma,1099839678,Start
807,Tenzin (politician),1017464973,Stub
808,Sonam Tobgye,1088131266,Start
809,Dorji Tshering,1023360934,Start
810,Kinga Tshering,1111838853,Start
811,Namgay Tshering,1062630670,Start
812,Ugyen Tshering,1068931844,Stub
813,Jigme Wangchuk,1076705305,Stub
814,Lhatu Wangchuk,1077117615,Stub
815,Khandu Wangchuk,1082071070,Start
816,Norbu Wangchuk,1105642733,Stub
817,Tshering Wangchuk,1098122862,Start
818,Karma Donnen Wangdi,1013757910,Start
819,Tshencho Wangdi,935053725,Start
820,Ugyen Wangdi,1010522641,Stub
821,Dechen Wangmo (politician),1109945331,Start
822,Dechen Zangmo,1095618727,Stub
823,Neten Zangmo,1087879345,Start
824,Nidup Zangpo,1083086732,Stub
825,Yeshey Zimba,1082071369,Start
826,Nataniel Aguirre,1113064273,C
827,Jacobo Aillón,1066796299,Start
828,Isaac Ávalos,1105448251,Stub
829,Augusto Céspedes,1060109299,Start
830,Soledad Chapetón,1100789033,Start
831,Adolfo Chávez,1064862832,Stub
832,Chi Hyun Chung,1102263683,C
833,Daniel Sánchez Bustamante,1112693678,GA
834,Rafael Peña,1106083763,Start
835,Marcial Fabricano,1064844718,Start
836,Francisco Argandoña,1113998869,Start
837,Antonio Machaca,1104152307,Stub
838,Adolfo Mendoza,1093449967,Stub
839,Pedro Domingo Murillo,1102892437,Start
840,Francisco Burdett O'Connor,1115835294,GA
841,Manuel Luis de Oliden,1111940891,Stub
842,Isabel Ortega Ventura,1067118559,Stub
843,Simón Iturri Patiño,1113483466,C
844,Bonifacio Pinedo,1013870027,Stub
845,Julio Pinedo,1013509802,Stub
846,José Mariano Serrano,1102912474,Stub
847,Moisés Torres (politician),1103547860,Start
848,Fernando Vargas Mosua,1113961954,Start
849,Jaime de Zudáñez,1057374473,Stub
850,Elvira Abdić-Jelenović,1092410267,Stub
851,Mehmed Alajbegović,1090097632,C
852,Boško Baškot,945729760,Stub
853,Hasan Brkić,1108766075,C
854,Salko Bukvarević,1103476585,Start
855,Mirsad Ćeman,1059620444,Start
856,Selmo Cikotić,1109891116,C
857,Sabina Ćudić,1109170821,Stub
858,Milorad Dodik,1115334252,B
859,Dženan Đonlagić,1023971751,Start
860,Nijaz Duraković,1115514419,Start
861,Edin Forto,1114128635,Start
862,Dževad Galijašević,1080524051,C
863,Josip Grubeša,1078976634,Start
864,Ankica Gudeljević,1109892248,Start
865,Muhamed Hadžijamaković,1069745508,Stub
866,Mirsad Hadžikadić,1114039434,Start
867,Sanjin Halimović,1098646648,Start
868,Husein Miljković,1098413355,GA
869,Jasmin Imamović,1060821223,Stub
870,Alija Izetbegović,1114046666,C
871,Adamir Jerković,1070639895,GA
872,Esed Kadrić,1099964892,Stub
873,Mehmed Kapetanović,1074875734,Start
874,Salmir Kaplan,1095054536,Stub
875,Osman Karabegović,1027401183,C
876,Fuad Kasumović,1083608363,GA
877,Ivo Komšić,1114461162,C
878,Rusmir Mahmutćehajić,1101508210,Start
879,Ante Marković,1107391428,C
880,Amor Mašović,1060006575,Start
881,Dragan Mektić,1115510719,Start
882,Ademaga Mešić,1095848757,C
883,Jelka Miličević,1040936683,Start
884,Abdulah Mutapčić,1006720652,Stub
885,Abdulah Nakaš,1102636519,Start
886,Mario Nenadić,1111446400,Start
887,Damir Nikšić,1096462723,GA
888,Ismet Popovac,1115247176,FA
889,Hakija Pozderac,963175504,Start
890,Hamdija Pozderac,1045803709,C
891,Nurija Pozderac,1056889716,Start
892,Đuro Pucar,1052519383,C
893,Fahrudin Radončić,1101596243,C
894,Alen Šeranić,1111537511,Start
895,Uglješa Uzelac,1003796992,Start
896,Nezir Škaljić,1107435418,C
897,Ibrahim Spahić,995023876,Start
898,Emir Suljagić,1065740656,C
899,Svetozar Pudarić,1107151585,Start
900,Miloš Vukašinović,934652983,Start
901,Daniel Kwele,1084843766,Stub
902,Michael Dingake,1084856043,Stub
903,James G. Haskins,1089282280,Stub
904,Tshenolo Mabeo,1084860922,Stub
905,Philip Matante,1084858391,Stub
906,Gomolemo Motswaledi,1092621711,Start
907,Motsamai Mpho,1056631444,Stub
908,Sylvia Muzila,1092977456,Start
909,Leetile Disang Raditladi,1102718757,Start
910,Benjamin Thema,1089085673,Stub
911,Patrick van Rensburg,1113094894,Start
912,Maria de Lourdes Abadia,1111422727,Stub
913,José de Abreu (politician),1097490839,Stub
914,Rafael Tobias de Aguiar,1074741594,Stub
915,Medeiros e Albuquerque,1097328483,Start
916,Léo de Almeida Neves,1101145934,Stub
917,Simão Almeida,1099633172,Stub
918,Antônio Pinto Chichorro da Gama,1096806594,Stub
919,Cipriano Barata,1107774158,Start
920,Irani Barbosa,1101926106,Stub
921,Jaison Barreto,1103547503,Stub
922,Djalma Bastos de Morais,1106062579,Stub
923,"Henrique de Beaurepaire-Rohan, Viscount of Beaurepaire-Rohan",1115822094,Stub
924,José Paulo Bisol,1103547561,Start
925,Natália Bastos Bonavides,1110953316,Stub
926,João Francisco Inácio Brazão,1094855099,Stub
927,Amador Bueno,1034472026,Start
928,Antônio Câmara,1099829944,Stub
929,Luiz Humberto Carneiro,1098842373,Start
930,Izolda Cela,1102485000,C
931,Margarete Coelho,1103498671,Stub
932,Ivandro Cunha Lima,1098295043,Stub
933,João Cunha (politician),1100962574,Stub
934,Aécio de Borba,1098281596,Stub
935,José Abílio Silva de Santana,1112293020,Stub
936,Alércio Dias,1101206546,Stub
937,Délio dos Santos,1101206499,Stub
938,Ademar Frederico Duwe,1098597920,Stub
939,Elcione Zahluth Barbalho,1074736382,Stub
940,"Gastão d'Escragnolle, Baron d'Escragnolle",1063661693,Stub
941,Paulo Cesar Farias,1065573695,Start
942,Emília Fernandes,1078521692,Start
943,José Carlos da Silva Mayrink Ferrão,1085435249,Start
944,Dalva Figueiredo,1087607148,Stub
945,Francisco Julião,1035689740,Stub
946,Jofran Frejat,1102181607,Stub
947,Edmundo Galdino,1112253425,Stub
948,Joaquim Gomes de Souza,1069184517,Start
949,Abdul Hamid Sebba,1111084208,Stub
950,Jutahy Júnior,983207788,Stub
951,Joaquim Gonçalves Ledo,1071023786,C
952,Antônio Leite Andrade,1101206516,Stub
953,Alceste Madeira,1099410153,Stub
954,Beto Mansur,1113576505,Stub
955,Horácio de Matos,1088164926,Stub
956,Sandra Meira Starling,1099835037,Stub
957,Gerardo Melo Mourão,1098005745,Start
958,Guilherme Melo (politician),1099445119,Start
959,Murilo Melo Filho,1102568805,Stub
960,Cândido Mendes de Almeida,1097155280,Start
961,Gilmar Mendes,1106136142,C
962,Edmur Mesquita,1094838035,Stub
963,Miguel Couto,1035994107,Start
964,Claudio Modesto,994272220,Start
965,Armando Monteiro (politician),1098295517,Stub
966,Carlos Eduardo Moreira Ferreira,1087824575,Stub
967,Pedro Soares Muñoz,1096764969,Stub
968,Dora Nascimento,1028740301,Stub
969,Carlos Neder,1102908883,Stub
970,Domingos Gomes de Aguiar Neto,1109245420,Start
971,"Manuel Luís Osório, Marquis of Erval",1110318599,C
972,Hildebrando Pascoal,1088472912,Start
973,Astrojildo Pereira,1083304045,Stub
974,Joaquim Alvaro Pereira Leite,1114125901,Stub
975,Jorge Picciani,1099308847,Start
976,Francisco José Pinheiro,1089344947,Start
977,Mario Pinotti,1033871516,C
978,Henrique Pizzolato,940662779,Start
979,Plínio de Arruda Sampaio Jr.,1100471665,C
980,Irondi Pugliesi,1111085644,Stub
981,Eusébio de Queirós,1091204382,C
982,Ratinho (TV presenter),1114298116,Start
983,Marco Antonio Raupp,1098664390,Start
984,Robert Rey (plastic surgeon),1112518148,C
985,Ary Rigo,1100211750,Stub
986,Antônio Ricardo dos Santos,1028742803,Start
987,Euclides Scalco,1101357504,Stub
988,Aldo Schneider,1092981443,Stub
989,Augusto Severo de Albuquerque Maranhão,1033155129,Stub
990,"José Manuel da Silva, Baron of Tietê",1094131544,Stub
991,Fabiano Silveira,1097157218,Start
992,Jose de Sousa Campos,1015210781,Stub
993,"Irineu Evangelista de Sousa, Viscount of Mauá",1115824782,C
994,"João Cardoso de Meneses e Sousa, Baron of Paranapiacaba",1097159430,Start
995,Aureliano Cândido Tavares Bastos,1001957115,Start
996,Juarez Távora (general),1094239935,C
997,"Antônio de Queirós Teles, Baron of Jundiaí",1014343460,Stub
998,Evaristo da Veiga,1106429833,Stub
999,Luís Viana Neto,1097160637,Start
1000,André Zacharow,1103029055,Stub
1001,Aleksandar Alekov,1106388347,Start
1002,Anyu Angelov,1109005189,Start
1003,Dolores Arsenova,994730790,C
1004,Atanas Atanasov (politician),1102528583,Start
1005,Hristo Atanassov,1076172488,Start
1006,Jonas Basanavičius,1111267587,FA
1007,Alexander Bogoridi,1114426710,Start
1008,Vasil Chichibaba,969578159,Start
1009,Vladimir Damgov,1086786118,Start
1010,Ivan Dimov (scientist),931453017,C
1011,Valentin Fortunov,1032125290,Start
1012,Kristalina Georgieva,1115833345,GA
1013,Ivancho Hadzhipenchovich,1029652571,Start
1014,Aleksi Ivanov,1105069303,Start
1015,Georgi Ivanov (mayor),937372283,Stub
1016,Ljubica Ivošević Dimitrov,1070575609,Start
1017,Grozdan Karadzhov,1066070185,Start
1018,Vladimir Karolev,1115721370,Start
1019,Georgi Kirkov,1005695384,Stub
1020,Spiro Kitinchev,1063738922,C
1021,Kalina Konstantinova,1104793980,Stub
1022,Kostadin Kostadinov (professor),1110428529,Start
1023,Gavril Krastevich,1081400175,Stub
1024,Nikola Lazarov,1055871409,B
1025,Ivan Marazov,917237234,Stub
1026,Venko Markovski,1114988749,C
1027,Sebihan Mehmed,1092778647,Stub
1028,Ilian Mihov,1115721901,Start
1029,Nikola Minchev,1114820940,Start
1030,Plamen Panayotov,1096862893,Stub
1031,Vladislav Panev,1054474125,Stub
1032,Asparuh Panov,1022365931,Stub
1033,Daniel Panov,1077856970,Start
1034,Aleksandar Paunov,1003790540,Stub
1035,Kiril Petkov,1114126346,GA
1036,Ivan Stanchov,1100259796,Stub
1037,Hristiana Todorova,1097213735,Start
1038,Borislav Tsekov,1098837966,Start
1039,Tsvetko Boboshevski,1013781277,Stub
1040,Velko Valkanov,1060696696,Stub
1041,Ventsislav Varbanov,1108228084,Stub
1042,Damyan Velchev,1104678360,Stub
1043,Svetoslav Vitkov,1088561141,Start
1044,Mincho Yovchev,1101186643,Stub
1045,Martin Zaimov,1083075073,Start
1046,Dragomir Zakov,1112779696,Start
1047,Nayden Zelenogorski,1088342299,Stub
1048,Boureima Badini,1066047125,Start
1049,Blaise Bassoleth,1050043776,Stub
1050,Nazi Boni,1076793254,Start
1051,François Compaoré,1108463297,Start
1052,Daniel Ouezzin Coulibaly,918075025,Stub
1053,Toubé Clément Dakio,1053333514,Stub
1054,Elise Foniyama Thiombioano Ilboudo,1062255717,Stub
1055,Frédéric Guirma,1053332359,Stub
1056,Emile Ilboudo,1053332274,Stub
1057,Zinda Kaboré,1050917887,Stub
1058,Christophe Kalenzaga,951757578,Start
1059,Joséphine Ki-Zerbo,1108677667,Stub
1060,Begnon-Damien Kone,1026369404,Stub
1061,Kouamé Lougué,1066098405,Stub
1062,Jean-Baptiste Natama,1115090605,Stub
1063,Jean-Baptiste Ouédraogo,1105203937,FA
1064,Mamadou Ouédraogo,1021835192,Stub
1065,Pargui Emile Paré,1109114806,Stub
1066,Filippe Savadogo,1099231025,Stub
1067,Nouhoun Sigue,1053333064,Stub
1068,Diongolo Traore,861250146,Stub
1069,Maurice Yaméogo,1105869651,FA
1070,Saye Zerbo,1067927039,Start
1071,Domine Banyankimbona,1069455389,Stub
1072,Joseph Biroli,1091158074,GA
1073,Joseph Butore,1021128901,Stub
1074,Joseph Cimpaye,1080421208,C
1075,Edouard Nduwimana,1032468586,Stub
1076,Gervais Nyangoma,1080903489,Start
1077,Aimée Kanyana,1032854364,Stub
1078,Gérard Mfuranzima,1059652996,Start
1079,Alain Mutabazi,1042900537,Stub
1080,Cyrille Ndayirukiye,1099827364,Stub
1081,Révérien Ndikuriyo,1105613739,Start
1082,Eustache Ngabisha,1096057884,Start
1083,Léonce Ngendakumana,956640760,Stub
1084,Marie Chantal Nijimbere,1081391171,Start
1085,Tharcisse Niyongabo,1040979617,Stub
1086,Gabriel Nizigama,1017380720,Stub
1087,Ancilla Ntakaburimvo,1038438954,Stub
1088,Jean-Baptiste Ntidendereza,1091156761,C
1089,Ririkumutima,1103261297,Start
1090,Agathon Rwasa,1089496637,Start
1091,Imelde Sabushimike,1046251467,Start
1092,Albert Shingiro,1088693789,Start
1093,Cyriaque Simbizi,1080578027,Start
1094,Alexis Sinduhije,1092395127,GA
1095,Ang Vong Vathana,1106363571,Stub
1096,Bun Chanmol,1109177249,C
1097,Chem Snguon,1059573671,Stub
1098,Chhan Sokhom,1059573770,Stub
1099,Chuon Saodi,1059573024,Stub
1100,Duong Sam Ol,1094852239,Stub
1101,Ieu Koeus,1107109489,Stub
1102,Khem Veasna,1109114751,Start
1103,Kou Roun,1059572876,Stub
1104,Daran Kravanh,1096672232,Stub
1105,Lon Nil,1059582440,Start
1106,Ly Khvan Pan,1059572637,Stub
1107,Mao Ayuth,1099980718,C
1108,Neav Sithong,1059563159,Stub
1109,Ngoun Chhay Kry,1059567048,Stub
1110,Norodom Norindeth,1097718042,Start
1111,Norodom Phurissara,1059276168,Start
1112,Oung Ouen,1079121769,Stub
1113,Phlek Chhat,1059566416,Stub
1114,Ponn Vongs Vaddey,1059574324,Stub
1115,Say Phouthang,1059582575,Stub
1116,Sisowath Youtevong,1107113292,Start
1117,So Nem,1111929288,Stub
1118,Tep Hun,1081916038,Stub
1119,Tep Phan,1059565834,Stub
1120,Thiounn,1108028340,GA
1121,Touch Kim,1068185468,Stub
1122,Truong Cang,1067944733,Start
1123,Tuot Saron,1059582752,Start
1124,Uch Ven,1059582941,Stub
1125,Uk Vithun,1064744142,Stub
1126,Ung Hong Sath,1094819140,Stub
1127,Veng Sakhon,1114970454,Stub
1128,Vincent de Paul Ahanda,1083376451,Stub
1129,Lawrence Fonka Shang,1041211681,Stub
1130,Victor Fotso,1102345166,Stub
1131,Séraphin Magloire Fouda,1009662257,Stub
1132,Njomgang Isaac,1108440685,Start
1133,Augustine Ngom Jua,1040317165,Start
1134,Pierre Kotouo,948427004,Stub
1135,Ibrahim Mbombo Njoya,1112559227,Start
1136,Ousmane Mey,1017007525,Start
1137,Victor Mukete,1098691243,Start
1138,Bernard Muna,1108720863,Start
1139,Pierre Ngayewang,1015516439,Stub
1140,John Ebong Ngole,1108422427,Stub
1141,Victor Anomah Ngu,1112931112,Start
1142,Dorothy L. Njeuma,1067488532,Start
1143,Bernard Njonga,1098278415,Stub
1144,Arouna N'Joya,1021209755,Stub
1145,Edouard Nomo-Ongolo,1115394556,Stub
1146,Antoine Ntsimi,1021211954,C
1147,André Ngongang Ouandji,1021209594,Stub
1148,Paul Pondi,1021211934,C
1149,Félix Sabal Lecco (politician),1051804573,C
1150,François Sengat-Kuo,1021210005,Stub
1151,Félix Tonye Mbog,1097564213,Start
1152,Kah Walla,1092436663,GA
1153,José Manuel Gomes Andrade,1081053284,Stub
1154,Honório Barreto,973826987,Start
1155,Fernando Elísio Freire,1069455161,Start
1156,Pedro Fernandes Lopes,1084646808,C
1157,Paulo Rocha (Cape Verde politician),1093958730,Stub
1158,Arlindo do Rosário,1101613422,Stub
1159,Gilberto Correia Carvalho Silva,1101613548,Stub
1160,Luís Filipe Tavares,1065001801,Start
1161,Carlos de Vasconcelos,1093959761,Start
1162,Abraão Vicente,1059495714,Stub
1163,Alexandre Banza,1112157049,GA
1164,Jean-Bédel Bokassa,1113784938,GA
1165,Antoine Darlan,1070323425,C
1166,Georges Darlan,1090255799,C
1167,Catherine Denguiadé,1113661673,Start
1168,Henri-Marie Dondra,1112811274,Stub
1169,Saif Durbar,1033150087,C
1170,Hassan Al Habib,988829581,Stub
1171,Rodolphe Iddi Lala,1115556145,C
1172,Désiré Kolingba,1100414331,Stub
1173,Karim Meckassoua,1042724644,Stub
1174,Abakar Sabon,1062856588,Stub
1175,Levy Yakete,1036618742,Stub
1176,Achta Ahmat Bremé,1100448797,Stub
1177,Mohamed Bechir-Sow,1112094658,Stub
1178,Christian Georges Diguimbaye,1106463141,Stub
1179,Firmin Djidingar,1054942760,Stub
